STUDYID,DOMAIN,USUBJID,PUID,COHORT,SUBJID,LBSEQ,POOLID,LBGRPID,LBREFID,LBSPID,LBTESTCD,LBTEST,LBCAT,LBSCAT,LBORRES,LBORRESU,LBORNRLO,LBORNRHI,LBSTRESC,LBSTRESN,LBSTRESU,LBSTNRLO,LBSTNRHI,LBSTNRC,LBNRIND,LBSTAT,LBREASND,LBNAM,LBSPEC,LBANTREG,LBSPCCND,LBSPCUFL,LBLOC,LBLAT,LBDIR,LBPORTOT,LBMETHOD,LBBLFL,LBFAST,LBDRVFL,LBTOX,LBTOXGR,LBEXCLFL,LBREASEX,LBUSCHFL,VISITDY,LBDTC,LBENDTC,LBDY,LBENDY,LBNOMDY,LBNOMLBL,LBTPT,LBTPTNUM,LBELTM,LBTPTREF,LBRFTDTC
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0042,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-05,2012-03-05,90,90,1,Week 11,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0043,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-05,2012-03-05,90,90,1,Week 11,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0044,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-08,2012-03-08,93,93,1,Week 12,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0045,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-08,2012-03-08,93,93,1,Week 12,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0046,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-12,2012-03-12,97,97,1,Week 12,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0047,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-12,2012-03-12,97,97,1,Week 12,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0048,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-15,2012-03-15,100,100,1,Week 13,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0049,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-15,2012-03-15,100,100,1,Week 13,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.005,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-19,2012-03-19,104,104,1,Week 13,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0051,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-19,2012-03-19,104,104,1,Week 13,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0052,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-22,2012-03-22,107,107,1,Week 14,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0053,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-22,2012-03-22,107,107,1,Week 14,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0054,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-26,2012-03-26,111,111,1,Week 14,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0055,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-26,2012-03-26,111,111,1,Week 14,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0056,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-29,2012-03-29,114,114,1,Week 15,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0057,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-29,2012-03-29,114,114,1,Week 15,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0058,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-02,2012-04-02,118,118,1,Week 15,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0059,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-02,2012-04-02,118,118,1,Week 15,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.006,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-05,2012-04-05,121,121,1,Week 16,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0061,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-05,2012-04-05,121,121,1,Week 16,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0062,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-10,2012-04-10,126,126,1,Week 16,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0063,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-10,2012-04-10,126,126,1,Week 16,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0064,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-12,2012-04-12,128,128,1,Week 17,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0065,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-12,2012-04-12,128,128,1,Week 17,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0066,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-17,2012-04-17,133,133,1,Week 17,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0067,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-17,2012-04-17,133,133,1,Week 17,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0068,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-20,2012-04-20,136,136,1,Week 18,,,,,
Xeno Nimo Hypox;FaDu,LB,N150a002,N150,a,2,7.0069,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-20,2012-04-20,136,136,1,Week 18,,,,,
